Id_comment,commentaire,qualite
64158048,la communication a été très facile et efficace nous avons trouver facilement le logement idéalement placé il est facile de naviguer dans tout paris à partir des arrêts pont neuf et surtout saint michel on trouve de bons restaurants et pubs en bas du logement et dans les rues adjacentes le logement est plutôt petit mais bien aménagé j'ai particulièrement apprécié une douche propre et récente ce qui n'est pas toujours en air bnb seul défaut le matelas du canapé lit devrait être remplacé mais pour quelques jours ça ne pose aucun problème,positif
21562218,très bon contact et super souple merci pour ces quelques jours,positif
21808163,chambre très confortable et silencieuse dans un bel appartement bien situé a proximité de la villette près du canal de l'ourcq hôtes chaleureux et attentifs nous avons passé un très bon moment pour notre premier séjour airbnb on garde l'adresse pour une prochaine visite à paris très bonne adresse,positif
46496348,appartement très sympathique on a du mal à croire que l'on est dans paris pour moi ce fut top à 2 pas du boulot et proche de toutes les commodités merci alaa,positif
29005558,excellent séjour chez gaspard au top pour tout accueil gentillesse disponibilité attentions bouteille de vin au frais fleur  logement de standing très bien équipé et très propre proche métro calme de la cours intérieure commerces et restaurants proches je recommande vivement merci encore gaspard,positif
42248660,pierre nous a trés bien accueilli il n'était pas présent sur paris mais a répondu à toutes nos demandes de renseignements concernant nos déplacements l'appartement était conforme à la description tout s'est bien passé,positif
77529555,l'appartement est tout à fait conforme à l'annonce il est propre très agréable bien équipé et super bien placé jaiet a été arrangeant pour notre arrivée et notre départ,positif
136789290,nous n'avons pas rencontré marie mais nous n'avons eu aucun mal à récupérer les clés et ensuite accéder à l'appartement l'appartement était très propre calme confortable et très bien situé nous avons passé un week end merveilleux je recommande,positif
37977917,super expérience frédérique est une excellente hôte elle est conviviale et à l'écoute l'appartement est confortable il est très bien situé   à proximité du métro et de tous les services de proximité   quartier vivant   à deux pas de bastille j'ai passé un agréable moment je recommande ce séjour airbnb,positif
23459061,appartement spacieux propre lumineux très bien aménagé calme bien situé et décoré avec beaucoup de goût…vraiment canon avec un lit énorme nous avons récupéré les clés facilement et tout était prêt pour nous accueillir sandrine est une excellente hôte étant très réactive par mail ainsi que par texto nous avons passé un très bon séjour…à recommander sans hésitation,positif
26642890,vince est un hôte à la fois sympathique et très pro le logement est tout équipé propre et idéalement situé pour un séjour touristique dans le coeur de paris,positif
114398572,bon accueil le jeune homme est très arrangeant et aimable nous a conduit à l'appart et nous a ouvert le parking et nous a même remis les clés avant l'heure url hidden proximité du parc de la villette et la vue sur le canal la rue très calme en font une bonne adresse,positif
24623766,appartement propre bien situé correspondant à nos attentes de gentilles attentions qui nous ont touchés à recommander merci de votre accueil,positif
56480259,un séjour très sympa le studio de johanna est vraiment charmant fonctionnel et confortable le quartier est très bien placée tous les commerces sont là,positif
45803172,très bon accueil de la part de guillemette soucieuse jusqu'à notre départ de savoir comment nous nous sentions elle a laissé une petite note pleine d'attention et tout l'appartement était vraiment nickel le quartier est vraiment agréable vivant et l'appartement nous permet d'apprécier la vue des toits parisiens au réveil rien à redire,positif
71996493,très bon accueil petit appartement charmant et idéalement situé à côté du sacré coeur,positif
107921178,logement très pratique bien situé et conforme à la description la douche est un peu étroite donc attention aux plus grands gabaris,positif
120678966,pierre est super accueillant et offre une chambre confortable et propre avec un petit déjeuner très généreux dans un quartier de paris charmant et calme à rencontrer,positif
55931247,nous avons passé un agréable week end à paris nous avons été très bien accueillis tout était très bien expliqué par florian et clemence l' appartement est très joli très bien équipé et très agréable à vivre nous avons aimé le côté silencieux mais aussi la proximité du métro et des différents services,positif
133527674,logement calme singulier agréable et proche de toutes commodités tatiana a été arrangeante pour les bagages à l'arrivée toujours sympa comme attention à recommander,positif
85750956,très bon séjour chez maud appartement très bien situé et calme malgré une isolation sonore pas toujours top la présence de la caserne de pompier en face ne nous a pas gênée du tout maud est accueillante et très disponible attention  pensez à prévoir le café soluble il n'y a pas de cafetière et nous n'y avons pas prêté attention lors de notre réservation d,positif
19649235,appartement sympa bien placé et calme emy est souriante et accueillante je recommande,positif
55778820,l'appartement de théo est très bien situé  la rue mouffetard est très agréable plein de restaurants sympas à des prix très abordables des boutiques agréables une vraie vie de village dans paris dedans rien à redire théo nous a permis d'arriver tôt et de repartir librement à l'horaire que nous souhaitions le lit et le canapé lit sont confortables appartement lumineux bien agencé merci théo et comme nous te l'avons dit nous reviendrons c'est certain,positif
60160806,un appartement très agréable calme et lumineux dans lequel on se sent comme chez soi,positif
61681992,trop sympa le séjour chez caroline et brice,positif
25740529,très bel appartement bien situé très bon accueil,positif
52771061,lola nous a accueilli chaleureusement et nous a laissé un doc avec des infos sur les lieux alentours d'ailleurs à 3 min à pieds il y a le parc de belleville qu offre une très belle vue sur paris le quartier propose plusieurs restaurants et supérettes à pieds l'appartement est très mignon et propre il y avait tout ce qu'il fallait mais il manque un micro ondes et il est dommage qu'on ne puisse pas fermer les volets nous avons passé un très bon séjour dans cet appartement au calme,positif
