Id_comment,commentaire,qualite
55849773, patrick et nam être absolument charmant très serviable et bon conseil appartement être cocon trop craquer sentir bien quartier être très calme et foi plein vie concevoir pari,positif
55747967, appartement très bien situer rue calme et proche tout grand volume et décoration goût merci bon instruction avoir transmettre claudia adresse recommander vivement retourner plaisir,positif
7470523, avoir réserver client ne trouver pas chambre prix abordable pari avoir sauver merci aïda avoir savoir répondre question et rendre super disponible client,positif
7422525, sahra être hote merveilleux avoir passer soirée très agréable et avoir pouvoir partager passion cuisine promettre prochain foi macaron être parfaire très fort recommandation sahra prochain séjour espérer que place être disponible,positif
105267256, très bon séjour appartement ameublé goût ana avoir être super gentil disponible et arrangeant horaire et remettre clé proximité garer propreté ameublement et décoration wifi calme cour intérieur commercer pas loin petit défaut appartement mauvais insonorisation logement devoir âge immeuble,positif
70965254, quartier très vivant et jeune tout être relativement calme,positif
5846254, appartement fonctionnel pratique quand avoir enfant et tres bien place emmanuelle avoir toujours ete disponible cas besoin tres bon experience globalement,positif
22641930, être ami pari touriste hélène être très accueillant appartement être bien situer rapport transport commun quartier être assez calme commerce proximité bien pratique content séjour,positif
9442873, appartement très agréable bien equipé et très bien situer visiter pari susanna être très disponble falloir mettre hic appartement juste que matelas chambre être assez dur sinon part tout être très bien,positif
63109774, appartement très sympa super bien placer quartier très agréable,positif
24875882, avoir passer agréable séjour appartement bien situer calme et très bien équiper métro être tout proche avoir pied nombreux commercer avoir proximité christel très bon accueil place et très grand réactivité échange message merci beaucoup avoir christel et espérer avoir bientôt,positif
84549453, appartement margot être très accueillir et bien situer sommer sentir comme maison,positif
80178780, suivre revenir aurore foi nouveau foi rien redire être parfaire passer séjour agréable,positif
17969624, séjour très agréable appartement bien situer laure avoir être très écoute besoin lors préparation voyage,positif
26936857, mélanie être vraiment accueillant chaleureux et réactif annonce correspondre parfaitement description et être très propre ne avoir pas être décevoir et recommander hôte,positif
13731313, christian être hote tres attentif et organiser studio être propre et tres url hidden recommander surement,positif
9990222, formidable studio très bien situer plein charme et très fonctionnel avoir adorer hauteur plafond magnifique bai vitré être clin œil ancien atelier être vraiment très réussir salle bain très joliment agencer studio être calme et très lumineux rdc contact hôte avoir être très facile,positif
124532397, bon accueil et visite anticiper propriétaire lieu agréable fait clarté et luminosité étage élever sapin décorer avoir symboliser période noël séjour lire confortable chambre spacieux rue actif articuler place denfert rochereau proche quartier montparnasse,positif
18497826, être très beau appartement que proposer aloïs petit mais très bien agencer avoir passer très agréable séjour ci être idéalement situer proximité bouche métro et quartier super sympa aloïs être vraiment très sympathique et très arrangeant arrivé et départ avoir conseiller beaucoup bar et restaurant super proximité appartement seul petit bémol concerner immeuble être peu bruyant lors séjour mais rien ne empêcher dormir recommander chaudement merci encore aloïs,positif
40670188, avoir avoir très bon expérience studio être adorable propre petit mais avoir falloir trouver juste panthéon et jardin luxembourg minute rer et bus vider être super gentil et sympa,positif
