Airline,Airline ID,Name,Source airport,Source,Destination airport,Target,Country
WN,4547,Southwest Airlines,ATL,3682,MCO,3878,United States
WN,4547,Southwest Airlines,ATL,3682,MDW,3747,United States
WN,4547,Southwest Airlines,ATL,3682,MKE,3717,United States
WN,4547,Southwest Airlines,ATL,3682,MSP,3858,United States
WN,4547,Southwest Airlines,ATL,3682,MSY,3861,United States
WN,4547,Southwest Airlines,ATL,3682,NAS,1953,United States
WN,4547,Southwest Airlines,ATL,3682,OKC,3863,United States
WN,4547,Southwest Airlines,ATL,3682,ORF,3611,United States
WN,4547,Southwest Airlines,ATL,3682,PBI,3722,United States
WN,4547,Southwest Airlines,ATL,3682,PHL,3752,United States
WN,4547,Southwest Airlines,ATL,3682,PHX,3462,United States
WN,4547,Southwest Airlines,ATL,3682,PIT,3570,United States
WN,4547,Southwest Airlines,ATL,3682,PUJ,1760,United States
WN,4547,Southwest Airlines,ATL,3682,RDU,3626,United States
WN,4547,Southwest Airlines,ATL,3682,RIC,3608,United States
WN,4547,Southwest Airlines,ATL,3682,RSW,3793,United States
WN,4547,Southwest Airlines,ATL,3682,SAN,3731,United States
WN,4547,Southwest Airlines,ATL,3682,SAT,3621,United States
WN,4547,Southwest Airlines,ATL,3682,SDF,4014,United States
WN,4547,Southwest Airlines,ATL,3682,SFO,3469,United States
WN,4547,Southwest Airlines,ATL,3682,SJU,2890,United States
WN,4547,Southwest Airlines,ATL,3682,STL,3678,United States
WN,4547,Southwest Airlines,ATL,3682,TPA,3646,United States
WN,4547,Southwest Airlines,AUA,2895,ATL,3682,United States
WN,4547,Southwest Airlines,AUS,3673,ATL,3682,United States
WN,4547,Southwest Airlines,AUS,3673,BNA,3690,United States
WN,4547,Southwest Airlines,AUS,3673,BWI,3849,United States
WN,4547,Southwest Airlines,AUS,3673,DAL,3502,United States
WN,4547,Southwest Airlines,AUS,3673,DCA,3520,United States
WN,4547,Southwest Airlines,AUS,3673,DEN,3751,United States
WN,4547,Southwest Airlines,AUS,3673,ELP,3559,United States
WN,4547,Southwest Airlines,AUS,3673,EWR,3494,United States
WN,4547,Southwest Airlines,AUS,3673,FLL,3533,United States
WN,4547,Southwest Airlines,AUS,3673,HOU,3566,United States
WN,4547,Southwest Airlines,AUS,3673,HRL,3560,United States
WN,4547,Southwest Airlines,AUS,3673,LAS,3877,United States
WN,4547,Southwest Airlines,AUS,3673,LAX,3484,United States
WN,4547,Southwest Airlines,AUS,3673,LBB,3829,United States
WN,4547,Southwest Airlines,AUS,3673,MCO,3878,United States
WN,4547,Southwest Airlines,AUS,3673,MDW,3747,United States
WN,4547,Southwest Airlines,AUS,3673,MSY,3861,United States
WN,4547,Southwest Airlines,AUS,3673,OAK,3453,United States
WN,4547,Southwest Airlines,AUS,3673,PHX,3462,United States
WN,4547,Southwest Airlines,AUS,3673,SAN,3731,United States
WN,4547,Southwest Airlines,AUS,3673,SJC,3748,United States
WN,4547,Southwest Airlines,AUS,3673,TPA,3646,United States
WN,4547,Southwest Airlines,BDL,3825,ATL,3682,United States
WN,4547,Southwest Airlines,BDL,3825,BWI,3849,United States
WN,4547,Southwest Airlines,BDL,3825,DEN,3751,United States
WN,4547,Southwest Airlines,BDL,3825,FLL,3533,United States
WN,4547,Southwest Airlines,BDL,3825,LAS,3877,United States
WN,4547,Southwest Airlines,BDL,3825,MCO,3878,United States
WN,4547,Southwest Airlines,BDL,3825,MDW,3747,United States
WN,4547,Southwest Airlines,BDL,3825,RSW,3793,United States
WN,4547,Southwest Airlines,BDL,3825,TPA,3646,United States
WN,4547,Southwest Airlines,BHM,3811,BWI,3849,United States
WN,4547,Southwest Airlines,BHM,3811,DAL,3502,United States
WN,4547,Southwest Airlines,BHM,3811,HOU,3566,United States
WN,4547,Southwest Airlines,BHM,3811,LAS,3877,United States
WN,4547,Southwest Airlines,BHM,3811,MCO,3878,United States
WN,4547,Southwest Airlines,BHM,3811,MDW,3747,United States
WN,4547,Southwest Airlines,BHM,3811,TPA,3646,United States
WN,4547,Southwest Airlines,BKG,6962,DAL,3502,United States
WN,4547,Southwest Airlines,BKG,6962,HOU,3566,United States
WN,4547,Southwest Airlines,BKG,6962,MDW,3747,United States
WN,4547,Southwest Airlines,BNA,3690,AUS,3673,United States
WN,4547,Southwest Airlines,BNA,3690,BOS,3448,United States
WN,4547,Southwest Airlines,BNA,3690,BWI,3849,United States
WN,4547,Southwest Airlines,BNA,3690,CHS,3806,United States
WN,4547,Southwest Airlines,BNA,3690,CLE,3486,United States
WN,4547,Southwest Airlines,BNA,3690,CMH,3759,United States
WN,4547,Southwest Airlines,BNA,3690,DEN,3751,United States
WN,4547,Southwest Airlines,BNA,3690,DTW,3645,United States
WN,4547,Southwest Airlines,BNA,3690,ECP,7669,United States
WN,4547,Southwest Airlines,BNA,3690,EWR,3494,United States
WN,4547,Southwest Airlines,BNA,3690,FLL,3533,United States
WN,4547,Southwest Airlines,BNA,3690,GSP,4034,United States
WN,4547,Southwest Airlines,BNA,3690,HOU,3566,United States
WN,4547,Southwest Airlines,BNA,3690,JAX,3712,United States
WN,4547,Southwest Airlines,BNA,3690,LAS,3877,United States
WN,4547,Southwest Airlines,BNA,3690,LAX,3484,United States
WN,4547,Southwest Airlines,BNA,3690,LGA,3697,United States
WN,4547,Southwest Airlines,BNA,3690,MCI,3458,United States
WN,4547,Southwest Airlines,BNA,3690,MCO,3878,United States
WN,4547,Southwest Airlines,BNA,3690,MDW,3747,United States
WN,4547,Southwest Airlines,BNA,3690,MSY,3861,United States
WN,4547,Southwest Airlines,BNA,3690,PHL,3752,United States
WN,4547,Southwest Airlines,BNA,3690,PHX,3462,United States
WN,4547,Southwest Airlines,BNA,3690,PIT,3570,United States
WN,4547,Southwest Airlines,BNA,3690,PNS,3564,United States
WN,4547,Southwest Airlines,BNA,3690,RDU,3626,United States
WN,4547,Southwest Airlines,BNA,3690,SAN,3731,United States
WN,4547,Southwest Airlines,BNA,3690,SAT,3621,United States
WN,4547,Southwest Airlines,BNA,3690,STL,3678,United States
WN,4547,Southwest Airlines,BNA,3690,TPA,3646,United States
WN,4547,Southwest Airlines,BOI,3495,DEN,3751,United States
WN,4547,Southwest Airlines,BOI,3495,GEG,3467,United States
WN,4547,Southwest Airlines,BOI,3495,LAS,3877,United States
WN,4547,Southwest Airlines,BOI,3495,OAK,3453,United States
WN,4547,Southwest Airlines,BOI,3495,PHX,3462,United States
WN,4547,Southwest Airlines,BOS,3448,ATL,3682,United States
WN,4547,Southwest Airlines,BOS,3448,BNA,3690,United States
WN,4547,Southwest Airlines,BOS,3448,BWI,3849,United States
WN,4547,Southwest Airlines,BOS,3448,CAK,4112,United States
WN,4547,Southwest Airlines,BOS,3448,DEN,3751,United States
WN,4547,Southwest Airlines,BOS,3448,HOU,3566,United States
WN,4547,Southwest Airlines,BOS,3448,MCI,3458,United States
WN,4547,Southwest Airlines,BOS,3448,MCO,3878,United States
WN,4547,Southwest Airlines,BOS,3448,MDW,3747,United States
WN,4547,Southwest Airlines,BOS,3448,MKE,3717,United States
WN,4547,Southwest Airlines,BOS,3448,STL,3678,United States
WN,4547,Southwest Airlines,BUF,3820,BWI,3849,United States
WN,4547,Southwest Airlines,BUF,3820,FLL,3533,United States
WN,4547,Southwest Airlines,BUF,3820,LAS,3877,United States
WN,4547,Southwest Airlines,BUF,3820,MCO,3878,United States
WN,4547,Southwest Airlines,BUF,3820,MDW,3747,United States
WN,4547,Southwest Airlines,BUF,3820,PHX,3462,United States
WN,4547,Southwest Airlines,BUF,3820,TPA,3646,United States
WN,4547,Southwest Airlines,BUR,3644,DEN,3751,United States
WN,4547,Southwest Airlines,BUR,3644,LAS,3877,United States
WN,4547,Southwest Airlines,BUR,3644,OAK,3453,United States
WN,4547,Southwest Airlines,BUR,3644,PHX,3462,United States
WN,4547,Southwest Airlines,BUR,3644,SJC,3748,United States
WN,4547,Southwest Airlines,BUR,3644,SMF,3817,United States
WN,4547,Southwest Airlines,BWI,3849,ABQ,4019,United States
WN,4547,Southwest Airlines,BWI,3849,ALB,3864,United States
WN,4547,Southwest Airlines,BWI,3849,ATL,3682,United States
WN,4547,Southwest Airlines,BWI,3849,AUS,3673,United States
WN,4547,Southwest Airlines,BWI,3849,BDL,3825,United States
WN,4547,Southwest Airlines,BWI,3849,BHM,3811,United States
WN,4547,Southwest Airlines,BWI,3849,BNA,3690,United States
WN,4547,Southwest Airlines,BWI,3849,BOS,3448,United States
WN,4547,Southwest Airlines,BWI,3849,BUF,3820,United States
WN,4547,Southwest Airlines,BWI,3849,CHS,3806,United States
WN,4547,Southwest Airlines,BWI,3849,CLE,3486,United States
WN,4547,Southwest Airlines,BWI,3849,CLT,3876,United States
WN,4547,Southwest Airlines,BWI,3849,CMH,3759,United States
WN,4547,Southwest Airlines,BWI,3849,DAY,3627,United States
WN,4547,Southwest Airlines,BWI,3849,DEN,3751,United States
WN,4547,Southwest Airlines,BWI,3849,DTW,3645,United States
WN,4547,Southwest Airlines,BWI,3849,ECP,7669,United States
WN,4547,Southwest Airlines,BWI,3849,FLL,3533,United States
WN,4547,Southwest Airlines,BWI,3849,FNT,4089,United States
WN,4547,Southwest Airlines,BWI,3849,GRR,3685,United States
WN,4547,Southwest Airlines,BWI,3849,GSP,4034,United States
WN,4547,Southwest Airlines,BWI,3849,HOU,3566,United States
WN,4547,Southwest Airlines,BWI,3849,IND,3585,United States
WN,4547,Southwest Airlines,BWI,3849,ISP,3857,United States
WN,4547,Southwest Airlines,BWI,3849,JAX,3712,United States
WN,4547,Southwest Airlines,BWI,3849,LAS,3877,United States
WN,4547,Southwest Airlines,BWI,3849,LAX,3484,United States
WN,4547,Southwest Airlines,BWI,3849,LIT,3660,United States
WN,4547,Southwest Airlines,BWI,3849,MCI,3458,United States
WN,4547,Southwest Airlines,BWI,3849,MCO,3878,United States
WN,4547,Southwest Airlines,BWI,3849,MDW,3747,United States
WN,4547,Southwest Airlines,BWI,3849,MEM,3473,United States
WN,4547,Southwest Airlines,BWI,3849,MHT,4011,United States
WN,4547,Southwest Airlines,BWI,3849,MKE,3717,United States
WN,4547,Southwest Airlines,BWI,3849,MSY,3861,United States
WN,4547,Southwest Airlines,BWI,3849,OKC,3863,United States
WN,4547,Southwest Airlines,BWI,3849,ORF,3611,United States
WN,4547,Southwest Airlines,BWI,3849,PBI,3722,United States
WN,4547,Southwest Airlines,BWI,3849,PHX,3462,United States
WN,4547,Southwest Airlines,BWI,3849,PIT,3570,United States
WN,4547,Southwest Airlines,BWI,3849,PVD,3641,United States
WN,4547,Southwest Airlines,BWI,3849,PWM,3862,United States
WN,4547,Southwest Airlines,BWI,3849,RDU,3626,United States
WN,4547,Southwest Airlines,BWI,3849,ROC,3622,United States
WN,4547,Southwest Airlines,BWI,3849,RSW,3793,United States
WN,4547,Southwest Airlines,BWI,3849,SAN,3731,United States
WN,4547,Southwest Airlines,BWI,3849,SAT,3621,United States
WN,4547,Southwest Airlines,BWI,3849,SDF,4014,United States
WN,4547,Southwest Airlines,BWI,3849,SEA,3577,United States
WN,4547,Southwest Airlines,BWI,3849,SJU,2890,United States
WN,4547,Southwest Airlines,BWI,3849,SLC,3536,United States
WN,4547,Southwest Airlines,BWI,3849,STL,3678,United States
WN,4547,Southwest Airlines,BWI,3849,TPA,3646,United States
WN,4547,Southwest Airlines,CAK,4112,ATL,3682,United States
WN,4547,Southwest Airlines,CAK,4112,BOS,3448,United States
WN,4547,Southwest Airlines,CAK,4112,DEN,3751,United States
WN,4547,Southwest Airlines,CAK,4112,LGA,3697,United States
WN,4547,Southwest Airlines,CAK,4112,MCO,3878,United States
WN,4547,Southwest Airlines,CAK,4112,TPA,3646,United States
WN,4547,Southwest Airlines,CHS,3806,BNA,3690,United States
WN,4547,Southwest Airlines,CHS,3806,BWI,3849,United States
WN,4547,Southwest Airlines,CHS,3806,HOU,3566,United States
WN,4547,Southwest Airlines,CHS,3806,MDW,3747,United States
WN,4547,Southwest Airlines,CLE,3486,BNA,3690,United States
WN,4547,Southwest Airlines,CLE,3486,BWI,3849,United States
WN,4547,Southwest Airlines,CLE,3486,LAS,3877,United States
WN,4547,Southwest Airlines,CLE,3486,MDW,3747,United States
WN,4547,Southwest Airlines,CLT,3876,BWI,3849,United States
WN,4547,Southwest Airlines,CLT,3876,HOU,3566,United States
WN,4547,Southwest Airlines,CLT,3876,MCO,3878,United States
WN,4547,Southwest Airlines,CLT,3876,MDW,3747,United States
WN,4547,Southwest Airlines,CMH,3759,ATL,3682,United States
WN,4547,Southwest Airlines,CMH,3759,BNA,3690,United States
WN,4547,Southwest Airlines,CMH,3759,BWI,3849,United States
WN,4547,Southwest Airlines,CMH,3759,DEN,3751,United States
WN,4547,Southwest Airlines,CMH,3759,FLL,3533,United States
WN,4547,Southwest Airlines,CMH,3759,LAS,3877,United States
WN,4547,Southwest Airlines,CMH,3759,MCO,3878,United States
WN,4547,Southwest Airlines,CMH,3759,MDW,3747,United States
WN,4547,Southwest Airlines,CMH,3759,PHX,3462,United States
WN,4547,Southwest Airlines,CMH,3759,RSW,3793,United States
WN,4547,Southwest Airlines,CMH,3759,STL,3678,United States
WN,4547,Southwest Airlines,CMH,3759,TPA,3646,United States
WN,4547,Southwest Airlines,CRP,3744,HOU,3566,United States
WN,4547,Southwest Airlines,CUN,1852,ATL,3682,United States
WN,4547,Southwest Airlines,DAL,3502,ABQ,4019,United States
WN,4547,Southwest Airlines,DAL,3502,AMA,3840,United States
WN,4547,Southwest Airlines,DAL,3502,AUS,3673,United States
WN,4547,Southwest Airlines,DAL,3502,BHM,3811,United States
WN,4547,Southwest Airlines,DAL,3502,BKG,6962,United States
WN,4547,Southwest Airlines,DAL,3502,ELP,3559,United States
WN,4547,Southwest Airlines,DAL,3502,HOU,3566,United States
WN,4547,Southwest Airlines,DAL,3502,HRL,3560,United States
WN,4547,Southwest Airlines,DAL,3502,ICT,3457,United States
WN,4547,Southwest Airlines,DAL,3502,LBB,3829,United States
WN,4547,Southwest Airlines,DAL,3502,LIT,3660,United States
WN,4547,Southwest Airlines,DAL,3502,MAF,3652,United States
WN,4547,Southwest Airlines,DAL,3502,MCI,3458,United States
WN,4547,Southwest Airlines,DAL,3502,MSY,3861,United States
WN,4547,Southwest Airlines,DAL,3502,OKC,3863,United States
WN,4547,Southwest Airlines,DAL,3502,SAT,3621,United States
WN,4547,Southwest Airlines,DAL,3502,STL,3678,United States
WN,4547,Southwest Airlines,DAL,3502,TUL,3855,United States
WN,4547,Southwest Airlines,DAY,3627,ATL,3682,United States
WN,4547,Southwest Airlines,DAY,3627,BWI,3849,United States
WN,4547,Southwest Airlines,DAY,3627,DEN,3751,United States
WN,4547,Southwest Airlines,DAY,3627,MCO,3878,United States
WN,4547,Southwest Airlines,DAY,3627,TPA,3646,United States
WN,4547,Southwest Airlines,DCA,3520,ATL,3682,United States
WN,4547,Southwest Airlines,DCA,3520,AUS,3673,United States
WN,4547,Southwest Airlines,DCA,3520,HOU,3566,United States
WN,4547,Southwest Airlines,DCA,3520,MCI,3458,United States
WN,4547,Southwest Airlines,DCA,3520,MKE,3717,United States
WN,4547,Southwest Airlines,DCA,3520,RSW,3793,United States
WN,4547,Southwest Airlines,DCA,3520,STL,3678,United States
WN,4547,Southwest Airlines,DEN,3751,ABQ,4019,United States
WN,4547,Southwest Airlines,DEN,3751,AMA,3840,United States
WN,4547,Southwest Airlines,DEN,3751,ATL,3682,United States
WN,4547,Southwest Airlines,DEN,3751,AUS,3673,United States
WN,4547,Southwest Airlines,DEN,3751,BDL,3825,United States
WN,4547,Southwest Airlines,DEN,3751,BNA,3690,United States
WN,4547,Southwest Airlines,DEN,3751,BOI,3495,United States
WN,4547,Southwest Airlines,DEN,3751,BOS,3448,United States
WN,4547,Southwest Airlines,DEN,3751,BUR,3644,United States
WN,4547,Southwest Airlines,DEN,3751,BWI,3849,United States
WN,4547,Southwest Airlines,DEN,3751,CAK,4112,United States
WN,4547,Southwest Airlines,DEN,3751,CMH,3759,United States
WN,4547,Southwest Airlines,DEN,3751,DAY,3627,United States
WN,4547,Southwest Airlines,DEN,3751,DTW,3645,United States
WN,4547,Southwest Airlines,DEN,3751,EWR,3494,United States
WN,4547,Southwest Airlines,DEN,3751,FLL,3533,United States
WN,4547,Southwest Airlines,DEN,3751,GEG,3467,United States
WN,4547,Southwest Airlines,DEN,3751,GRR,3685,United States
WN,4547,Southwest Airlines,DEN,3751,HOU,3566,United States
WN,4547,Southwest Airlines,DEN,3751,IAD,3714,United States
WN,4547,Southwest Airlines,DEN,3751,IND,3585,United States
WN,4547,Southwest Airlines,DEN,3751,JAX,3712,United States
WN,4547,Southwest Airlines,DEN,3751,LAS,3877,United States
WN,4547,Southwest Airlines,DEN,3751,LAX,3484,United States
WN,4547,Southwest Airlines,DEN,3751,LGA,3697,United States
WN,4547,Southwest Airlines,DEN,3751,MCI,3458,United States
WN,4547,Southwest Airlines,DEN,3751,MCO,3878,United States
WN,4547,Southwest Airlines,DEN,3751,MDW,3747,United States
WN,4547,Southwest Airlines,DEN,3751,MKE,3717,United States
WN,4547,Southwest Airlines,DEN,3751,MSP,3858,United States
